Migut.A00506.v2.0	365	2	364
Migut.A00507.v2.0	5484	5	5484
Migut.A00508.v2.0	611	0	611
Migut.A00509.v2.0	9130	1	9146
Migut.A00510.v2.0	1905	5	1903
Migut.A00511.v2.0	22	0	22
Migut.A00512.v2.0	0	0	0
Migut.A00513.v2.0	0	1	0
Migut.A00514.v2.0	27	1	27
Migut.A00515.v2.0	0	0	0
Migut.A00516.v2.0	462	4	459
Migut.A00517.v2.0	390	0	390
Migut.A00518.v2.0	652	0	652
Migut.A00519.v2.0	2346	0	2348
Migut.A00520.v2.0	60	6	60
Migut.A00521.v2.0	476	9	467
Migut.A00522.v2.0	163	160	3
Migut.A00523.v2.0	742	1	742
Migut.A00524.v2.0	33	0	33
Migut.A00525.v2.0	1301	2	1300
Migut.A00526.v2.0	0	0	0
Migut.A00527.v2.0	25819	9	25816
Migut.A00528.v2.0	1733	4	1733
Migut.A00529.v2.0	53	3	50
Migut.A00530.v2.0	2257	2	2255
Migut.A00531.v2.0	354	0	354
Migut.A00532.v2.0	0	0	0
Migut.A00533.v2.0	108	0	108
Migut.A00534.v2.0	13953	36	13917
Migut.A00535.v2.0	93	0	93
Migut.A00536.v2.0	610	2	610
Migut.A00537.v2.0	1915	0	1916
Migut.A00538.v2.0	54	0	54
Migut.A00539.v2.0	4908	1	4909
Migut.A00540.v2.0	1	0	1
Migut.A00541.v2.0	8	0	8
Migut.A00542.v2.0	723	13	715
Migut.A00543.v2.0	102	2	100
Migut.A00544.v2.0	470	0	470
Migut.A00545.v2.0	0	0	0
Migut.A00546.v2.0	290	0	295
Migut.A00547.v2.0	948	3	947
Migut.A00548.v2.0	3	2	2
Migut.A00549.v2.0	1861	2	1877
Migut.A00550.v2.0	25	0	25
Migut.A00551.v2.0	5150	2	5150
Migut.A00552.v2.0	1544	0	1544
Migut.A00553.v2.0	0	0	0
Migut.A00554.v2.0	0	0	0
Migut.A00555.v2.0	3163	0	3163
Migut.A00556.v2.0	2682	0	2682
Migut.A00557.v2.0	641	2	641
Migut.A00558.v2.0	445	6	439
Migut.A00559.v2.0	116	18	112
Migut.A00560.v2.0	153	153	0
Migut.A00561.v2.0	81	81	0
Migut.A00562.v2.0	0	2	0
Migut.A00563.v2.0	42	0	42
Migut.A00564.v2.0	816	1	816
Migut.A00565.v2.0	41	0	41
Migut.A00566.v2.0	57	0	58
Migut.A00567.v2.0	0	0	0
Migut.A00568.v2.0	1615	0	1615
Migut.A00569.v2.0	870	3	867
Migut.A00570.v2.0	1526	0	1527
Migut.A00571.v2.0	39	0	39
Migut.A00572.v2.0	1262	4	1261
Migut.A00573.v2.0	155	3	152
Migut.A00574.v2.0	714	1	714
Migut.A00575.v2.0	30	269	62
Migut.A00576.v2.0	220	37	487
Migut.A00577.v2.0	506	90	434
Migut.A00578.v2.0	2410	1	2409
Migut.A00579.v2.0	77	0	77
Migut.A00580.v2.0	202	0	202
Migut.A00581.v2.0	588	0	588
Migut.A00582.v2.0	100	0	100
Migut.A00583.v2.0	7853	2	7854
Migut.A00584.v2.0	1212	4	1212
Migut.A00585.v2.0	1621	1	1624
Migut.A00586.v2.0	9517	1	9519
Migut.A00587.v2.0	3036	2	3035
Migut.A00588.v2.0	114	0	115
Migut.A00589.v2.0	2232	3	2232
Migut.A00590.v2.0	2145	0	2145
Migut.A00591.v2.0	184	40	184
Migut.A00592.v2.0	0	0	0
Migut.A00593.v2.0	321	0	321
Migut.A00594.v2.0	1	0	1
Migut.A00595.v2.0	0	0	0
Migut.A00596.v2.0	2	3	2
Migut.A00597.v2.0	3	0	3
Migut.A00598.v2.0	0	0	0
Migut.A00599.v2.0	180	1	180
Migut.A00600.v2.0	0	1	0
Migut.A00601.v2.0	211	0	211
Migut.A00602.v2.0	3	0	3
Migut.A00603.v2.0	0	0	0
Migut.A00604.v2.0	125	0	126
Migut.A00605.v2.0	1381	30	1372
Migut.A00606.v2.0	1033	32	1020
Migut.A00607.v2.0	228	1	228
Migut.A00608.v2.0	1631	3	1632
Migut.A00609.v2.0	2421	0	2421
Migut.A00610.v2.0	21832	10	21873
Migut.A00611.v2.0	6784	0	6785
Migut.A00612.v2.0	0	1	0
Migut.A00613.v2.0	8679	6	8677
Migut.A00614.v2.0	765	2	764
Migut.A00615.v2.0	2	0	2
Migut.A00616.v2.0	72	0	72
Migut.A00617.v2.0	75	0	75
Migut.A00618.v2.0	0	0	0
Migut.A00619.v2.0	0	0	0
Migut.A00620.v2.0	751	2	749
Migut.A00621.v2.0	304	0	304
Migut.A00622.v2.0	465	2	468
Migut.A00623.v2.0	450	2	449
Migut.A00624.v2.0	0	0	0
Migut.A00625.v2.0	1212	2	1210
Migut.A00626.v2.0	77	2	125
Migut.A00627.v2.0	23	49	25
Migut.A00628.v2.0	726	0	726
Migut.A00629.v2.0	1	1	0
Migut.A00630.v2.0	0	0	0
Migut.A00631.v2.0	2244	1	2243
Migut.A00632.v2.0	13509	3	13506
Migut.A00633.v2.0	1776	5	1775
Migut.A00634.v2.0	0	0	0
Migut.A00635.v2.0	2	0	2
Migut.A00636.v2.0	31	2	29
Migut.A00637.v2.0	5830	3	5828
Migut.A00638.v2.0	974	0	974
Migut.A00639.v2.0	2118	9	2109
Migut.A00640.v2.0	13362	4	13363
Migut.A00641.v2.0	1795	1	1795
Migut.A00642.v2.0	435	1	438
Migut.A00643.v2.0	217	3	214
Migut.A00644.v2.0	602	1	601
Migut.A00645.v2.0	8520	4	8522
Migut.A00646.v2.0	280	0	280
Migut.A00647.v2.0	0	0	0
Migut.A00648.v2.0	0	0	0
Migut.A00649.v2.0	140	0	140
Migut.A00650.v2.0	4	0	4
Migut.A00651.v2.0	0	0	0
Migut.A00652.v2.0	0	0	0
Migut.A00653.v2.0	46	1	46
Migut.A00654.v2.0	191	8	183
Migut.A00655.v2.0	230	0	230
Migut.A00656.v2.0	3	0	3
Migut.A00657.v2.0	0	0	0
Migut.A00658.v2.0	0	0	0
Migut.A00659.v2.0	6	0	6
Migut.A00660.v2.0	3524	16	3508
Migut.A00661.v2.0	957	0	957
Migut.A00662.v2.0	798	5	793
Migut.A00663.v2.0	92	1	92
Migut.A00664.v2.0	4375	1	4375
Migut.A00665.v2.0	446	9	987
Migut.A00666.v2.0	2128	551	2127
Migut.A00667.v2.0	0	0	0
Migut.A00668.v2.0	21	0	21
Migut.A00669.v2.0	43	0	43
Migut.A00670.v2.0	3404	3	3405
Migut.A00671.v2.0	862	26	836
Migut.A00672.v2.0	2123	1	2122
Migut.A00673.v2.0	746	0	747
Migut.A00674.v2.0	307	15	292
Migut.A00675.v2.0	407	2	405
Migut.A00676.v2.0	62	4	59
Migut.A00677.v2.0	767	2	765
Migut.A00678.v2.0	1274	1	1275
Migut.A00679.v2.0	0	0	0
Migut.A00680.v2.0	0	0	0
Migut.A00681.v2.0	1	0	1
Migut.A00682.v2.0	0	0	0
Migut.A00683.v2.0	6	0	6
Migut.A00684.v2.0	19	0	19
Migut.A00685.v2.0	105	0	105
Migut.A00686.v2.0	484	0	484
Migut.A00687.v2.0	1389	22	1367
Migut.A00688.v2.0	1070	3	1067
Migut.A00689.v2.0	19	5	19
Migut.A00690.v2.0	727	2	725
Migut.A00691.v2.0	16	0	16
Migut.A00692.v2.0	404	5	402
Migut.A00693.v2.0	48	0	48
Migut.A00694.v2.0	48	35	13
Migut.A00695.v2.0	90	0	90
Migut.A00696.v2.0	28	16	28
Migut.A00697.v2.0	3463	1	3463
Migut.A00698.v2.0	333	8	332
Migut.A00699.v2.0	236	93	154
Migut.A00700.v2.0	7	0	7
Migut.A00701.v2.0	1709	0	1709
Migut.A00702.v2.0	392	3	389
Migut.A00703.v2.0	13945	2	13960
Migut.A00704.v2.0	148	6	142
Migut.A00705.v2.0	0	0	0
Migut.A00706.v2.0	0	1	0
Migut.A00707.v2.0	0	0	0
Migut.A00708.v2.0	0	0	0
Migut.A00709.v2.0	425	4	425
Migut.A00710.v2.0	68	0	68
